top Temperature,top Pressure,reflux flow,flow to next process,6th tray Temperature,bottom Temperature 1,bottom Temperature 2,C4 content,PT,dT,dT2,Refux Ratio,Log_top_T,reflux_times_Ttray6,T_all_avg
0.29206692,0.65824726,0.5353915,0.40916118,0.71037079,0.75894715,0.77365902,0.30110195,0.337961877,0.30304701,0.166046444,0.504094649,0.829453996,0.53598342,0.69417667
0.29403213,0.69202954,0.56216639,0.39050187,0.71161143,0.75810212,0.77620352,0.3101544,0.357697336,0.304864963,0.167244056,0.536407184,0.830311025,0.566087668,0.695683632
0.2959967,0.65406668,0.49199804,0.37184255,0.70472876,0.77990392,0.75995064,0.30777879,0.340333874,0.308140998,0.166299257,0.475839389,0.831167041,0.506046507,0.695877427
0.29796191,0.67484726,0.43083956,0.35318323,0.69784478,0.7302521,0.72545232,0.29996673,0.353478107,0.311444503,0.172207223,0.422435349,0.832022604,0.451933199,0.668514577
0.29992648,0.64327616,0.36830868,0.34623399,0.69427005,0.75258908,0.72347017,0.2876358,0.339163064,0.314159416,0.171133373,0.362988352,0.832877157,0.393376296,0.674273125
0.30002315,0.65296993,0.26588576,0.35251988,0.69627689,0.7086866,0.72836305,0.26880136,0.344385003,0.313888876,0.175586998,0.260827097,0.832919188,0.292778278,0.662935209
0.29576075,0.66442085,0.25975307,0.3588055,0.72813009,0.7470244,0.76970861,0.26107051,0.345445925,0.303726028,0.169294001,0.25363237,0.83106427,0.29842365,0.695890892
0.29149771,0.69181727,0.2381651,0.36509112,0.73383388,0.74485705,0.76970861,0.24761516,0.354505379,0.298363413,0.167061084,0.231482288,0.829205626,0.276494013,0.695667673
0.2872353,0.66880782,0.27153617,0.37137674,0.73953768,0.74756897,0.74586562,0.23966387,0.337703403,0.293036606,0.164362783,0.262707333,0.827343796,0.313019893,0.689618809
0.2829729,0.69534335,0.32773024,0.37766264,0.74062981,0.74502918,0.75295239,0.23298703,0.345891933,0.288506985,0.162159409,0.315627562,0.825478497,0.370314104,0.690041747
0.27870986,0.68083806,0.36200563,0.38394826,0.73394296,0.74855171,0.76819337,0.22954605,0.333574191,0.285256422,0.159394691,0.347053762,0.823609432,0.399562548,0.692442169
0.27444745,0.66299391,0.3653559,0.39023388,0.72725481,0.71857659,0.71362541,0.22634427,0.319863748,0.28198155,0.159694628,0.348682012,0.821737144,0.397578176,0.663105579
0.27018441,0.6741161,0.38717407,0.39651949,0.71846649,0.71410419,0.72684433,0.22518232,0.320177838,0.279021149,0.157624263,0.367841351,0.819861066,0.411913628,0.661783089
0.26592201,0.68439215,0.34207554,0.40280511,0.72285079,0.73949736,0.74006325,0.22522209,0.319930457,0.273920492,0.152872902,0.3235385,0.817981745,0.369562469,0.673682554
0.26165897,0.64834122,0.3946995,0.40909101,0.72952975,0.73922351,0.75328217,0.22754032,0.298219161,0.26848838,0.150445856,0.371645448,0.816098602,0.42208905,0.678401602
0.25739656,0.67549587,0.38779562,0.41537663,0.71846912,0.74699153,0.73291052,0.23081312,0.305648113,0.265814648,0.147337039,0.363523227,0.814212185,0.407620339,0.669822253
0.25313352,0.65656677,0.35780322,0.42166225,0.70834949,0.72031517,0.70669138,0.237432,0.292162747,0.262960696,0.147143689,0.333925126,0.812321923,0.372560943,0.649153734
0.24887112,0.66350101,0.35382833,0.42794787,0.70185978,0.73163075,0.73151504,0.24530713,0.290276831,0.259518685,0.143720663,0.328761941,0.810428366,0.36402717,0.656952911
0.24460871,0.66519919,0.32093993,0.43423376,0.69536876,0.72943993,0.74598711,0.25209281,0.286035483,0.25605051,0.141438107,0.296896514,0.808531212,0.328996492,0.657422272
0.24034567,0.6756256,0.25126345,0.44051938,0.69341054,0.73540366,0.71664896,0.25867615,0.285455675,0.251878993,0.138495542,0.231425654,0.806630171,0.261204256,0.648330187
0.23791174,0.69008371,0.23782402,0.446805,0.69909462,0.72369998,0.75208628,0.26766611,0.288611699,0.248494175,0.138023869,0.218095649,0.805543172,0.249273163,0.656619874
0.24708335,0.65193216,0.18204162,0.45309062,0.70477739,0.73319406,0.7564168,0.27791173,0.283166693,0.25721347,0.142559541,0.166218469,0.809633086,0.194898196,0.66543034
0.25625496,0.67150987,0.19246152,0.45937624,0.70937328,0.72146378,0.76570094,0.29016368,0.302496924,0.26604388,0.148858758,0.174975775,0.813706341,0.205889295,0.668908374
0.26542721,0.66188538,0.14325688,0.46566214,0.70990686,0.755096,0.75506991,0.30474977,0.308833578,0.275480518,0.151232303,0.129682957,0.817763355,0.155108464,0.678956294
0.27459882,0.68166357,0.15197325,0.47194775,0.72274828,0.74001847,0.74944805,0.32031881,0.329052378,0.282875116,0.157813739,0.136985955,0.821803694,0.166383748,0.679359857
0.28377043,0.66558835,0.14919083,0.47823337,0.72341723,0.77256623,0.75930323,0.33936575,0.332023736,0.292209689,0.160090171,0.133906116,0.825827774,0.162967811,0.695409577
0.29294204,0.66547042,0.15778442,0.48143931,0.72408618,0.76307685,0.78149386,0.36057357,0.342694189,0.301537017,0.166153869,0.141312812,0.829835727,0.171699096,0.702334643
0.28951214,0.68484765,0.15922321,0.48288342,0.72212402,0.76323334,0.77308451,0.38077395,0.348543535,0.298346027,0.164193889,0.14246253,0.828338756,0.172558273,0.698142789
0.28568476,0.68055503,0.18412345,0.48432726,0.71977679,0.74238299,0.77950651,0.40194991,0.341779967,0.294803675,0.163962092,0.16458139,0.826665656,0.197195971,0.691813356
0.28185737,0.68484765,0.20019414,0.48577136,0.71742956,0.74878018,0.7704862,0.42085027,0.339327961,0.291251631,0.161173699,0.17877248,0.824989747,0.212471763,0.689110604
0.27802998,0.66610724,0.1842846,0.48721547,0.71508102,0.73674632,0.74462461,0.43886597,0.325560768,0.287690083,0.160086696,0.164405536,0.823311026,0.195711915,0.67557144
0.2742026,0.66173207,0.14834865,0.48865958,0.71273379,0.72929127,0.71883071,0.45340998,0.318970143,0.284118561,0.158563572,0.132217666,0.821629485,0.15862972,0.663460133
0.27037521,0.67597938,0.14271743,0.49010369,0.71038656,0.73353677,0.72358473,0.45887771,0.32128955,0.280537226,0.155967393,0.127075496,0.819945109,0.152230914,0.66432797
0.27201924,0.69793779,0.12102511,0.4915478,0.70803933,0.73703582,0.75537366,0.45546102,0.333743349,0.282630912,0.156599672,0.107656336,0.820668969,0.129420921,0.674952756
0.27679425,0.65364213,0.12308852,0.49299164,0.70593392,0.77137224,0.77721368,0.44321468,0.318048523,0.287947136,0.156259788,0.109385929,0.822768423,0.131029149,0.693030841
0.28156863,0.66457564,0.1421116,0.49443574,0.70974127,0.77137224,0.77330667,0.42312872,0.328946272,0.292261613,0.158955088,0.126169264,0.824863202,0.151055794,0.694466961
0.28634301,0.67332598,0.13920602,0.49587985,0.71124081,0.73204231,0.74574238,0.40301244,0.338928618,0.296956859,0.165321025,0.123470325,0.826953602,0.148276663,0.675843806
0.29111738,0.69398716,0.12611688,0.49732396,0.71273904,0.73794814,0.7641961,0.38068474,0.355153298,0.301644104,0.167506368,0.111752882,0.829039637,0.135042147,0.685254305
0.29589176,0.68564957,0.12806635,0.49876807,0.71423859,0.72577031,0.75089561,0.36601002,0.356641076,0.30632293,0.171454891,0.113370976,0.831121334,0.137207492,0.679354527
0.30066614,0.6906026,0.12695867,0.50164358,0.71573682,0.74204028,0.75958267,0.35031485,0.365013573,0.310993817,0.172594253,0.112175183,0.833198707,0.136102344,0.688948581
0.30544115,0.68681707,0.16761767,0.51360535,0.71935886,0.77732814,0.78672867,0.33696628,0.368777919,0.315267294,0.171854112,0.146929307,0.835272046,0.177013683,0.710708537
0.31021552,0.65275766,0.18858139,0.52556684,0.73119095,0.77413267,0.76302452,0.32238306,0.355968674,0.318006834,0.174854747,0.164009452,0.837340819,0.199665979,0.707546376
0.3149899,0.66010465,0.25421622,0.53752861,0.74202422,0.76274666,0.75578328,0.30655661,0.36551542,0.320893074,0.178692666,0.219372072,0.839405325,0.266016199,0.706618725
0.31976428,0.69312333,0.25264507,0.54949038,0.72820369,0.72912539,0.72888202,0.29111825,0.389615968,0.328362024,0.184928335,0.216333228,0.841465577,0.25770497,0.685246539
0.21257581,0.66312363,0.23168173,0.56145214,0.71438447,0.75281755,0.73686092,0.27791972,0.247801898,0.220051089,0.121276633,0.196863135,0.794157362,0.231561747,0.657801443
0.22150638,0.67199338,0.22400628,0.57341363,0.70887518,0.71425598,0.71015579,0.26872295,0.261666133,0.230034938,0.129214296,0.188894178,0.798185515,0.221066638,0.638801919
0.23043695,0.68049607,0.16370877,0.5853754,0.71047724,0.70873668,0.70568643,0.25967561,0.275660172,0.239085216,0.134858081,0.137006483,0.802197508,0.163582178,0.638969032
0.23680893,0.65600071,0.13327207,0.59733717,0.7120793,0.73444126,0.7036175,0.2519209,0.273085517,0.245466428,0.136533266,0.110699034,0.805050265,0.133694493,0.648679841
0.23728847,0.66587286,0.12186766,0.60929866,0.71368135,0.73438493,0.73045801,0.24986744,0.277756501,0.245733558,0.13681419,0.100473865,0.805264628,0.122058689,0.657547691
0.23776864,0.65387799,0.13552426,0.62126043,0.71528341,0.73651472,0.74490058,0.25064361,0.273304999,0.24600084,0.136922905,0.110908683,0.805479227,0.134540468,0.663278565
0.23824881,0.67316088,0.15450015,0.6133047,0.71688547,0.73521431,0.74645401,0.24865606,0.281932987,0.246267623,0.137302239,0.127061446,0.805693779,0.153607353,0.663995977
0.23872835,0.69181727,0.14067282,0.60472127,0.71848752,0.74265684,0.7511629,0.24407472,0.290329842,0.24653326,0.136991027,0.116308611,0.805908004,0.141453964,0.668368499
0.23920852,0.64612267,0.16853581,0.59613757,0.72008958,0.71934807,0.75480262,0.2428764,0.271698916,0.24679905,0.139127454,0.140095169,0.806122464,0.16935152,0.662965654
0.2396887,0.69659634,0.17551988,0.58755414,0.72127896,0.73028183,0.74655121,0.24275311,0.293511438,0.24712359,0.138525815,0.146689509,0.806336883,0.177211165,0.664302603
0.24016823,0.67671644,0.18099227,0.57897043,0.72211482,0.74121716,0.75373691,0.24067067,0.285705478,0.247497808,0.137931233,0.152085327,0.806550966,0.183600768,0.670273664
0.2406484,0.65497768,0.24201684,0.570387,0.72295068,0.76290315,0.77318865,0.23953035,0.277080372,0.247872323,0.136506875,0.204474983,0.806765288,0.242779354,0.683315879
0.24112858,0.69514287,0.27056124,0.56180329,0.72378653,0.73819539,0.77356876,0.23595809,0.294658547,0.248246486,0.138723518,0.229847896,0.806979569,0.270928815,0.676246481
0.24160811,0.6570149,0.302863,0.55321986,0.72462239,0.79307544,0.76467515,0.2394644,0.279050631,0.248619616,0.134745089,0.258710807,0.807193515,0.302432711,0.690778071
0.24208829,0.69019721,0.35978146,0.54463643,0.72545824,0.79244323,0.79861458,0.24393836,0.293726591,0.248993055,0.135060506,0.309039358,0.807407704,0.355896629,0.701414676
0.24256846,0.67689923,0.35689506,0.53605273,0.7245961,0.75884387,0.773055,0.24753104,0.288638749,0.249611641,0.137913583,0.308273149,0.807621843,0.354678312,0.68312312
0.24304863,0.66344204,0.39818751,0.5274693,0.72228173,0.78687073,0.78259428,0.2497521,0.283460434,0.25044184,0.136019146,0.345872815,0.807835936,0.392019749,0.694100325
0.24352817,0.6910979,0.39365398,0.51888559,0.71636897,0.74911037,0.73854453,0.25299877,0.295859188,0.251800423,0.139229733,0.343867294,0.808049703,0.38679697,0.667298311
0.24400834,0.65999851,0.37791518,0.51030216,0.70438837,0.7286841,0.73234296,0.25654429,0.283102633,0.254070365,0.141152649,0.331995181,0.808263704,0.368558565,0.65558493
0.24448851,0.65262794,0.33170092,0.50171873,0.69368653,0.73322536,0.75015968,0.25967788,0.280491948,0.256178881,0.14105985,0.293061903,0.80847766,0.324357709,0.659313324
0.24831272,0.65880743,0.24249029,0.49313502,0.68514135,0.74589143,0.73961718,0.26408365,0.287576728,0.261505324,0.142226897,0.215474835,0.810180033,0.241572385,0.658515377
0.25591725,0.68425801,0.25327008,0.48455159,0.71348422,0.76594057,0.76370491,0.26756383,0.307833395,0.265055826,0.144918382,0.226354889,0.813556653,0.263317138,0.683118057
0.26352178,0.65910962,0.24996662,0.47596789,0.71808142,0.75894715,0.77176539,0.26990536,0.305330682,0.272201603,0.149817907,0.224701719,0.81692191,0.263222047,0.68719436
0.27112631,0.67997718,0.2742714,0.46738446,0.72253538,0.78740122,0.75853432,0.27434291,0.324087502,0.279332467,0.151687437,0.247992127,0.82027588,0.290078359,0.695575504
0.27873084,0.64732113,0.23007298,0.45880103,0.72344746,0.75438086,0.77185912,0.27548612,0.317176564,0.287015188,0.158877041,0.20925259,0.823618639,0.248226392,0.69214122
0.28633538,0.67549587,0.26484484,0.45021732,0.70932597,0.72013833,0.75096504,0.27866971,0.340011804,0.297281598,0.166460671,0.242303515,0.826950265,0.278760936,0.673200637
0.29394054,0.63749763,0.12219878,0.44163389,0.6759154,0.72144187,0.69680149,0.27978166,0.329408154,0.311261424,0.170752522,0.112463909,0.830271099,0.128847743,0.649033842
0.30154507,0.67859741,0.13003499,0.43305018,0.70795653,0.77122357,0.76267912,0.28093566,0.359716793,0.313323756,0.170246758,0.12039269,0.833580667,0.144068262,0.69674507
0.30914961,0.68060221,0.17169693,0.43760354,0.72879904,0.8063925,0.81623691,0.28327207,0.369877863,0.317352624,0.171141992,0.158461836,0.836879323,0.192646843,0.732742011
0.30483378,0.66717008,0.17341004,0.44967195,0.73074937,0.78464078,0.78990843,0.28319001,0.357516373,0.312569655,0.170809601,0.158710547,0.835008561,0.193449057,0.717244593
0.30014208,0.67583787,0.18410465,0.46174008,0.72824048,0.73409543,0.74979345,0.28206523,0.356587154,0.308205666,0.173082793,0.167107479,0.832970895,0.202402313,0.687180751
0.29545038,0.66683988,0.17174412,0.47380822,0.71821022,0.73028496,0.72473201,0.28086976,0.346339799,0.305158983,0.170752441,0.154611641,0.830929068,0.185480093,0.673788283
0.29075932,0.69129838,0.13313011,0.48587663,0.69893428,0.71235623,0.71940522,0.27641455,0.353342165,0.303721103,0.16980072,0.118876176,0.828883343,0.140515334,0.659281058
0.28606762,0.67852665,0.11183528,0.49794476,0.67488241,0.69139321,0.68830362,0.27645375,0.34121797,0.30311141,0.169131352,0.099056805,0.826833145,0.113852344,0.634455983
0.28137593,0.64236811,0.044686076,0.5100129,0.69263777,0.70810604,0.70130384,0.27525771,0.317736567,0.295012773,0.164729779,0.039263847,0.824778739,0.047327061,0.647597415
0.27668423,0.64457338,0.007528891,0.55982956,0.71039313,0.73722204,0.74136327,0.27536282,0.313511196,0.287082267,0.159268202,0.006404056,0.822720099,0.008014319,0.672862076
0.27199317,0.65245989,0.014220215,0.61083588,0.72814849,0.74641723,0.77963842,0.27527646,0.3119666,0.279315378,0.155743522,0.011712677,0.820657495,0.014994256,0.691458916
0.26730147,0.68138054,0.052929373,0.66184219,0.74590385,0.76397196,0.77608202,0.2752793,0.320174954,0.271705812,0.151533854,0.042257933,0.818590345,0.054792839,0.699772627
0.26260977,0.67757143,0.099408754,0.66594659,0.75051551,0.72212572,0.72790309,0.27062921,0.312796761,0.266233573,0.152491637,0.079170765,0.816518913,0.101914724,0.672091415
0.25791871,0.68067296,0.15647838,0.6685729,0.73296254,0.70194827,0.73000847,0.26504103,0.308615425,0.264126257,0.151543213,0.1244258,0.814443464,0.15393615,0.659705911
0.25322701,0.64242707,0.13825028,0.67119893,0.71540958,0.65326823,0.6713825,0.25725511,0.285976365,0.261975151,0.153167529,0.109758751,0.812363415,0.133223,0.619906665
0.24853532,0.6658021,0.1135484,0.67382523,0.71721534,0.70376821,0.70810249,0.25183624,0.290890514,0.256851,0.145873904,0.090006152,0.810279035,0.110293502,0.645814915
0.24384362,0.67800776,0.14122186,0.67645126,0.72710104,0.73319875,0.72759414,0.24221274,0.290631273,0.250559893,0.140689935,0.111766662,0.808190297,0.137779624,0.662439944
0.23915256,0.65721538,0.17338165,0.67907757,0.73698543,0.72661377,0.73663876,0.23223757,0.276298823,0.244341234,0.138509587,0.137004129,0.806097473,0.169682718,0.664791012
0.24121507,0.67246509,0.21775043,0.68170388,0.74687113,0.77046774,0.78118318,0.22140214,0.285148087,0.245053818,0.136243697,0.171795103,0.807018161,0.213062631,0.695618479
0.25091074,0.66509452,0.29853781,0.68432991,0.76380903,0.79485627,0.78449138,0.21083831,0.293358653,0.25245594,0.139794336,0.235165424,0.811334908,0.292012864,0.712309285
0.2606064,0.66789976,0.3464272,0.68695621,0.77460418,0.79220537,0.80519627,0.20007163,0.305979723,0.260616244,0.145411014,0.272464208,0.815633096,0.338968402,0.724150628
0.27030207,0.65942066,0.39981545,0.68958224,0.77925922,0.79591881,0.78314796,0.18963333,0.313334491,0.269605067,0.15050907,0.313965207,0.819912893,0.387779912,0.722926655
0.27999837,0.63607069,0.44318091,0.69220855,0.78391556,0.7562008,0.78615416,0.1809167,0.313081329,0.278547403,0.159434143,0.347478906,0.824174728,0.427234344,0.716057697
0.28969404,0.63449928,0.46515715,0.69483458,0.78857059,0.79080012,0.76576689,0.17435806,0.323122333,0.287442763,0.161767936,0.364144429,0.828418202,0.448070976,0.724832456
0.2993897,0.66714649,0.4932565,0.68880424,0.793269,0.75245294,0.77282242,0.17005003,0.35111901,0.296284763,0.170840365,0.387520599,0.83264374,0.476258429,0.719641352
0.30908537,0.66221558,0.48348923,0.66283928,0.79798448,0.78127161,0.74734615,0.16821136,0.359810743,0.305077665,0.173519506,0.385778318,0.836851502,0.477188385,0.725095418
0.31878104,0.64905469,0.52234074,0.63687405,0.80269997,0.80586044,0.77907259,0.16780907,0.363722408,0.313824565,0.176525845,0.423389343,0.841041634,0.520864165,0.746823277
0.32847734,0.65296993,0.52364677,0.61090909,0.80163544,0.78963742,0.77646213,0.16918409,0.37704647,0.323561174,0.183544072,0.431289299,0.845214552,0.528632059,0.743689211
0.31939731,0.64725037,0.55820071,0.58494413,0.79972454,0.78677996,0.77384994,0.17275802,0.363412485,0.314951093,0.178755816,0.467280559,0.841307372,0.565342906,0.738632358
0.28909812,0.6422148,0.57794319,0.55897917,0.77696456,0.71491949,0.70776577,0.17706378,0.326378739,0.28872501,0.168578246,0.491865231,0.828157906,0.574029193,0.679954099
0.25879892,0.62345227,0.55363879,0.54029167,0.72451199,0.66289846,0.65619359,0.1816116,0.283636392,0.266326355,0.155631222,0.476897263,0.814833221,0.521248183,0.622707079
0.26579608,0.64161336,0.47899408,0.52339197,0.72041551,0.6943336,0.66686974,0.18621621,0.299790766,0.27417833,0.156873522,0.417176436,0.817926167,0.46146814,0.636535201
0.28195531,0.65812344,0.43328128,0.506492,0.7263309,0.70241929,0.70304993,0.19200954,0.326199972,0.289850556,0.165620368,0.381596499,0.825032668,0.430179634,0.656915659
0.29811518,0.63386541,0.4185926,0.4895923,0.72335415,0.71578956,0.70581834,0.19743576,0.332183018,0.306992284,0.173748102,0.372842502,0.8320893,0.419710043,0.665923606
0.31427505,0.66403169,0.41499639,0.4726926,0.7166673,0.74455816,0.73864173,0.20112336,0.366855465,0.324893987,0.180145929,0.37388109,0.839096485,0.41685588,0.687755479
0.23349479,0.62682505,0.45073359,0.4557929,0.70998046,0.75215405,0.7311193,0.20470865,0.257288172,0.242328197,0.133261565,0.410791656,0.803567529,0.44868274,0.660907289
0.23989794,0.61194091,0.39975867,0.4388932,0.7091906,0.72667011,0.73056736,0.20712972,0.258066891,0.249088643,0.138936754,0.368612974,0.806430302,0.40735195,0.654633268
0.24630045,0.65676725,0.4000046,0.43463105,0.71878191,0.75444658,0.73572926,0.2101843,0.284362927,0.254309354,0.140386406,0.369935531,0.809284619,0.414174299,0.66966572
0.25270359,0.64625977,0.32891811,0.44465196,0.69747022,0.72343395,0.70885577,0.21485769,0.287087852,0.264196556,0.146627952,0.302082691,0.81213109,0.335201959,0.647302478
